School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
University of North Carolina Wilmington,Division I,Division I,DI Subdivision,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Wilmington, NC",www.uncw.edu,www.uncwsports.com,389_389.favicon.ico
Lenoir-Rhyne University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Hickory, NC",www.LR.edu,www.lrbears.com,390_390.site.png
Belmont Abbey College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Belmont, NC",www.abbeyathletics.com,www.belmontabbeycollege.edu,391_391.site.png
Queens University of Charlotte,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Charlotte, NC",www.queens.edu,www.queensathletics.com,392_392.favicon.ico
Coker University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Hartsville, SC",www.coker.edu,www.cokercobras.com/,393_393.thumbnail_default.jpg
Johnson C. Smith University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Charlotte, NC",goldenbullsports.cstv.com/,www.jcsu.edu/,
The University of North Carolina at Charlotte,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Charlotte, NC",www.charlotte49ers.com,www.uncc.edu,395_395.site.png
Coastal Carolina University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Conway, SC",www.coastal.edu,www.goccusports.com,396_396.site.png
Wingate University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Research Universities,"Wingate, NC",www.wingate.edu,www.wingatebulldogs.com,397_397.site.png
Francis Marion University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Florence, SC",www.fmarion.edu,www.fmupatriots.com,398_398.thumbnail_default.jpg
Pfeiffer University,Division III,Division II,Non-DI,"Active Member, Currently Reclassifying",USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Misenheimer, NC",www.gofalconsports.com,www.pfeiffer.edu,399_399.thumbnail_default.jpg
University of North Carolina at Pembroke,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Pembroke, NC",www.uncp.edu,www.uncpbraves.com,400_400.site.png
Davidson College,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Davidson, NC",www.davidson.edu,www.davidsonwildcats.com,401_401.site.png
Catawba College,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Salisbury, NC",www.catawba.edu,www.gocatawbaindians.com,402_402.favicon.ico
High Point University,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Baccalaureate Colleges,"High Point, NC",www.highpoint.edu,www.highpointpanthers.com,403_403.favicon.ico
Livingstone College,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Salisbury, NC",athletics.livingstone.edu,www.livingstone.edu/,
Salem College (North Carolina),Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Winston-Salem, NC",www.salem.edu/,www.salem.edu/athletics,405_405.android-chrome-192x192.png
Fayetteville State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Master's Colleges & Universities,"Fayetteville, NC",fsubroncos.com,www.uncfsu.edu,406_406.favicon.ico
Wake Forest University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Winston-Salem, NC",wakeforestsports.collegesports.com/,www.wfu.edu/,
Guilford College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Greensboro, NC",www.guilford.edu,www.guilford.edu/athletics,408_408.thumbnail_default.jpg
East Carolina University,Division I,Division I,DI FBS,Active Member,American Athletic Conference,American Athletic Conference,Non-HBCU,Public,Research Universities,"Greenville, NC",www.ecu.edu,www.ecupirates.com,409_409.favicon.ico
Greensboro College,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greensboro, NC",www.greensboro.edu,www.greensborocollegesports.com,410_410.favicon.ico
University of Mount Olive,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Mount Olive, NC",www.umo.edu,www.umotrojans.com,411_411.site.png
Duke University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Private,Research Universities,"Durham, NC",www.duke.edu,www.goduke.com,412_412.favicon.ico
Elon University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Elon, NC",www.elon.edu/,www.elonphoenix.com,413_413.site.png
Saint Augustine's University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Raleigh, NC",www.saintaugfalcons.com/index.aspx,www.st-aug.edu/,414_414.favicon.ico
"University of North Carolina, Chapel Hill",Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Chapel Hill, NC",www.goheels.com,www.unc.edu,415_415.site.png
East Tennessee State University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Johnson City, TN",www.etsu.edu,www.etsubucs.com/,416_416.apple-touch-icon.png
Norfolk State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Norfolk, VA",www.nsu.edu,www.nsuspartans.com,417_417.favicon.ico
Virginia Wesleyan University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Virginia Beach, VA",vwcathletics.com/landing/index,www.vwc.edu/,418_418.site.png
Hampton University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,HBCU,Private,Research Universities,"Hampton, VA",www.hamptonpirates.com,www.hamptonu.edu,419_419.site.png
Christopher Newport University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Newport News, VA",CNUsports.com,www.cnu.edu,420_420.favicon.ico
Old Dominion University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Norfolk, VA",www.odu.edu,www.odusports.com,421_421.favicon.ico
Ferrum College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Ferrum, VA",www.ferrum.edu,www.ferrumpanthers.com,422_422.thumbnail_default.jpg
Emory and Henry College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Emory, VA",www.ehc.edu,www.gowasps.com,423_423.thumbnail_default.jpg
The University of Virginia's College at Wise,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Wise, VA",www.uvawise.edu,www.uvawisecavs.com,424_424.favicon.ico
Averett University,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Danville, VA",www.averett.edu,www.averettcougars.com,425_425.site.png
Concord University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Public,Master's Colleges & Universities,"Athens, WV",www.concord.edu,www.cumountainlions.com,426_426.favicon.ico
Radford University,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Radford, VA",www.radford.edu/,www.radfordathletics.com/,427_427.site.png
Virginia Polytechnic Institute and State University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Blacksburg, VA",www.hokiesports.com,www.vt.edu,428_428.site.png
Hollins University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Roanoke, VA",www.hollins.edu,www.hollinssports.com,429_429.favicon.ico
Roanoke College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Salem, VA",maroons.roanoke.edu/,www.roanoke.edu/,430_430.apple-touch-icon.png
University of Lynchburg,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Lynchburg, VA",www.lynchburg.edu/,www.lynchburgsports.com/landing/index,431_431.thumbnail_default.jpg
Randolph College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Lynchburg, VA",www.randolphcollege.edu,www.randolphwildcats.com,432_432.favicon.ico
Sweet Briar College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Sweet Briar, VA",www.sbc.edu,www.vixenathletics.com,433_433.site.png
Washington and Lee University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Lexington, VA",generalssports.com,www.wlu.edu,435_435.favicon.ico
Virginia Military Institute,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Baccalaureate Colleges,"Lexington, VA",www.vmi.edu,www.vmikeydets.com,436_436.site.png
Mary Baldwin University,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Research Universities,"Staunton, VA",www.mbc.edu/,www.mbcathletics.com,437_437.thumbnail_default.jpg
Bridgewater College (Virginia),Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Bridgewater, VA",www.bridgewater.edu,www.bridgewatereagles.com,438_438.thumbnail_default.jpg
James Madison University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Harrisonburg, VA",www.jmu.edu/,www.jmusports.com,439_439.site.png
Eastern Mennonite University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Master's Colleges & Universities,"Harrisonburg, VA",www.emu.edu,www.emuroyals.com,440_440.thumbnail_default.jpg
University of Virginia,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Charlottesville, VA",www.virginia.edu/,www.virginiasports.com/,441_441.39f8edd5-cropped-598a3628-powerv_rgb_fullclr_on_jb-copy-270x270.png
Randolph-Macon College,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Baccalaureate Colleges,"Ashland, VA",www.rmc.edu/,www.rmcathletics.com,442_442.thumbnail_default.jpg
Virginia State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Master's Colleges & Universities,"Petersburg, VA",www.govsutrojans.com,www.vsu.edu/,443_443.site.png
University of Richmond,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Atlantic 10 Conference,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, VA",www.RichmondSpiders.com/,www.richmond.edu/,444_444.site.png
Chowan University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Murfreesboro, NC",www.chowan.edu,www.gocuhawks.com,445_445.site.png
University of Mary Washington,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Fredericksburg, VA",www.umw.edu/,www.umweagles.com,446_446.thumbnail_default.jpg
St. Mary's College of Maryland,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Baccalaureate Colleges,"St. Mary's City, MD",www.smcm.edu/,www.smcmathletics.com,447_447.site.png
U.S. Naval Academy,Division I,Division I,DI FBS,Active Member,Patriot League,Patriot League,Non-HBCU,Public,Baccalaureate Colleges,"Annapolis, MD",www.navysports.com,www.usna.edu/,448_448.favicon.ico
Salisbury University,Division III,Division III,Non-DI,Active Member,Capital Athletic Conference Inc.,Capital Athletic Conference Inc.,Non-HBCU,Public,Master's Colleges & Universities,"Salisbury, MD",www.salisbury.edu/,www.salisbury.edu/athletics/,449_449.thumbnail_default.jpg
Wesley College,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Baccalaureate Colleges,"Dover, DE",www.gowesleyathletics.com,www.wesley.edu,450_450.thumbnail_default.jpg
University of Maryland Eastern Shore,Division I,Division I,DI Subdivision,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Princess Anne, MD",www.umes.edu,www.umeshawks.com,
